AirQualityStation,Countrycode,Altitude,AreaType,StationType,PopulationDensity,no2_average
STA.IT1548A,IT,275.0,rural-nearcity,background,250.3,5.4076990899830815
STA.IT1547A,IT,176.0,suburban,industrial,250.3,10.366470723433665
STA.IT1648A,IT,320.0,suburban,background,514.8,25.303760814726523
STA.IT1657A,IT,20.0,suburban,industrial,212.4,8.916385405017195
STA.IT1766A,IT,325.0,rural-nearcity,industrial,105.9,5.564573498388383
STA.IT1745A,IT,282.0,suburban,industrial,106.0,10.904074872242454
STA.IT1728A,IT,138.0,urban,traffic,107.3,14.80631616157131
STA.IT1718A,IT,38.0,urban,traffic,311.1,50.48684949587861
STA.IT1704A,IT,10.0,suburban,industrial,212.4,10.393574875507246
STA.IT1702A,IT,10.0,suburban,background,212.4,10.958562046327483
STA.IT1701A,IT,10.0,suburban,traffic,212.4,17.775131311987238
STA.IT1680A,IT,400.0,urban,traffic,236.6,28.318573896460705
STA.IT1666A,IT,10.0,suburban,background,286.3,11.034167119475342
STA.IT1665A,IT,10.0,rural,background,286.3,6.817470604141753
STA.IT1664A,IT,10.0,suburban,background,286.3,6.538430918386274
STA.IT1663A,IT,10.0,suburban,background,212.4,10.506754434344098
STA.IT1662A,IT,54.0,suburban,background,250.3,9.925806369733431
STA.IT1661A,IT,28.0,suburban,traffic,250.3,20.920448789417623
STA.IT1658A,IT,10.0,suburban,industrial,212.4,13.989057772929055
STA.IT1679A,IT,200.0,suburban,background,236.6,9.371002523676736
STA.DE_DEST090,DE,96.0,suburban,industrial,132.0,14.426979709096534
STA.IT1544A,IT,3.0,urban,industrial,250.3,24.887846440629797
STA.IT1535A,IT,25.0,urban,background,318.0,22.547762694821518
STA.IT1335A,IT,297.0,urban,traffic,71.8,31.26383737965911
STA.IT1334A,IT,260.0,urban,traffic,71.8,38.055490582060585
STA.IT1264A,IT,9.0,urban,traffic,259.7,16.840296803652972
STA.IT1247A,IT,405.0,urban,background,194.6,19.55454012888108
STA.IT1246A,IT,271.0,urban,background,194.6,16.397303534556055
STA.IT1243A,IT,192.0,suburban,traffic,77.5,30.05430126996693
STA.IT1208A,IT,8.0,urban,traffic,259.7,11.742237442922375
STA.IT1200A,IT,161.0,urban,traffic,151.1,40.76501085121775
STA.IT1190A,IT,262.0,urban,background,57.4,17.613482268045498
STA.IT1184A,IT,18.0,suburban,background,259.1,27.241077019411396
STA.IT1183A,IT,41.0,urban,traffic,151.1,35.75137856629106
STA.IT1182A,IT,197.0,urban,traffic,106.0,19.80984442391737
STA.IT1176A,IT,37.0,urban,background,823.7,36.47961165048544
STA.IT1172A,IT,61.0,suburban,industrial,317.2,30.301631758402337
STA.IT1114A,IT,499.0,suburban,background,333.8,16.453928448176693
STA.IT1079A,IT,17.0,urban,traffic,252.1,42.760055952783866
STA.IT1340A,IT,30.0,urban,traffic,318.0,29.695030024274946
STA.IT1346A,IT,62.0,urban,traffic,190.7,17.550323247783833
STA.IT1348A,IT,9.0,urban,traffic,190.7,19.991665721920487
STA.IT1532A,IT,344.0,urban,background,82.9,15.580183276059566
STA.IT1510A,IT,203.0,urban,background,73.3,27.59307875894988
STA.IT1497A,IT,145.0,urban,background,2634.5,21.973270978491264
STA.IT1496A,IT,173.0,urban,traffic,2634.5,38.02812980787042
STA.IT1495A,IT,143.0,urban,traffic,2634.5,45.5321125036182
STA.IT1493A,IT,33.0,suburban,traffic,2634.5,45.37888055722437
STA.IT1491A,IT,13.0,urban,traffic,2634.5,56.694241722425744
STA.IT1536A,IT,6.0,urban,background,250.3,23.724306474277657
STA.IT1488A,IT,71.0,suburban,traffic,350.1,23.01573113682279
STA.IT1486A,IT,68.0,urban,background,350.1,20.342079674044346
STA.IT1457A,IT,3.0,urban,traffic,250.3,31.373824762421727
STA.IT1456A,IT,2.0,urban,traffic,250.3,41.87218958066706
STA.IT1440A,IT,150.0,suburban,background,190.7,7.049692061484443
STA.IT1423A,IT,4.0,urban,background,259.7,12.519977168949774
STA.IT1365A,IT,156.0,urban,background,107.3,18.234553524998802
STA.IT1487A,IT,68.0,urban,traffic,350.1,22.935607484805878
STA.DE_DEST089,DE,95.0,rural-regional,background,36.8,9.106553575501886
STA.DE_DEST077,DE,58.0,urban,background,1242.6,19.62352511985185
STA.DE_DEST075,DE,113.0,urban,traffic,1785.2,22.49742810957637
STA.DE_DENI062,DE,47.0,suburban,background,139.4,15.604199235413091
STA.DE_DENI060,DE,16.0,rural,background,39.8,11.9889987488869
STA.DE_DENI054,DE,85.0,urban,background,510.7,18.73510673000603
STA.DE_DENI052,DE,38.0,suburban,background,74.1,12.279399042764885
STA.DE_DENI051,DE,939.0,rural,background,143.2,6.000949450534946
STA.DE_DENI048,DE,66.0,urban,traffic,510.7,41.62801392180753
STA.DE_DENI042,DE,170.0,suburban,background,187.5,14.77544368709359
STA.DE_DENI041,DE,54.0,suburban,background,234.5,14.365993287388921
STA.DE_DENI038,DE,95.0,urban,background,1371.3,18.280412916585828
STA.DE_DENI028,DE,185.0,suburban,background,187.5,12.595420192243305
STA.DE_DENI020,DE,66.0,suburban,background,608.0,16.33240535062597
STA.DE_DENI016,DE,208.0,suburban,background,143.2,10.76466730072355
STA.DE_DENI011,DE,98.0,suburban,background,1292.5,13.746933692744632
STA.DE_DEMV026,DE,17.0,rural,background,70.7,6.027217811871874
STA.DE_DEMV025,DE,8.0,urban,traffic,70.7,18.853624429606302
STA.DE_DENI063,DE,3.0,rural,background,170.4,14.5247700922925
STA.DE_DENI067,DE,69.0,urban,traffic,1371.3,40.90499916670426
STA.DE_DENI068,DE,150.0,urban,traffic,187.5,36.889491589368696
STA.DE_DENI070,DE,93.0,rural,industrial,474.0,15.860582872840192
STA.DE_DENW068,DE,108.0,rural-nearcity,background,229.2,20.916490982904225
STA.DE_DENW067,DE,106.0,urban,background,1286.4,26.913967344016108
STA.DE_DENW066,DE,47.0,rural-nearcity,background,534.6,27.022173630488812
STA.DE_DENW065,DE,641.0,rural-regional,background,245.9,15.269270810851676
STA.DE_DENW064,DE,580.0,rural-regional,background,790.3,17.295546950573478
STA.DE_DENW062,DE,60.0,suburban,background,2399.8,31.180826285518457
STA.DE_DENW059,DE,50.0,suburban,background,2791.3,31.740383866938586
STA.DE_DENW058,DE,92.0,suburban,industrial,669.5,25.260554753707233
STA.DE_DEMV024,DE,116.0,rural,background,50.8,6.736742093298727
STA.DE_DENW053,DE,46.0,urban,background,2791.3,28.529133446672503
STA.DE_DENW030,DE,26.0,suburban,background,457.9,27.126361985220093
STA.DE_DENW010,DE,76.0,suburban,background,726.3,24.723281531306935
STA.DE_DENW008,DE,71.0,urban,background,2095.7,28.099111989734894
STA.DE_DENW006,DE,59.0,suburban,background,726.3,28.66007624635583
STA.DE_DENI157,DE,61.0,urban,traffic,608.0,32.73101591132544
STA.DE_DENI077,DE,295.0,rural,background,105.0,8.554076712384505
STA.DE_DENI075,DE,81.0,urban,traffic,1292.5,32.16999785714078
STA.DE_DENW071,DE,38.0,urban,background,3001.4,29.45432644329789
STA.DE_DEMV023,DE,58.0,urban,traffic,1008.5,18.563130751470997
STA.DE_DEMV021,DE,2.0,urban,background,1159.2,15.646865973269973
STA.DE_DEHE134,DE,271.0,urban,background,161.0,21.426859842280482
STA.DE_DEHE131,DE,122.0,urban,traffic,233.1,49.22972457901042
STA.DE_DEHE060,DE,483.0,rural-regional,background,85.7,6.268622027219307
STA.DE_DEHE059,DE,277.0,urban,traffic,161.0,39.41057367467684
STA.DE_DEHE052,DE,811.0,rural,background,490.2,6.714829496152849
STA.DE_DEHE051,DE,931.0,rural,background,161.0,4.971629977256794
STA.DE_DEHE050,DE,489.0,rural,background,183.0,9.006034357947655
STA.DE_DEHE049,DE,179.0,urban,traffic,1897.7,39.61899876603158
STA.DE_DEHE046,DE,343.0,rural,background,85.7,8.800493346619255
STA.DE_DEHE045,DE,209.0,urban,background,155.0,17.080499887486287
STA.DE_DEHE044,DE,128.0,urban,background,233.1,23.95713486921423
STA.DE_DEHE039,DE,491.0,rural,background,72.8,7.812441682489637
STA.DE_DEHE032,DE,204.0,urban,background,110.3,15.610661382401789
STA.DE_DEHE026,DE,502.0,rural-regional,background,300.3,6.611569303330254
STA.DE_DEHE024,DE,610.0,rural,background,98.9,6.2549765280531275
STA.DE_DEHE018,DE,90.0,urban,background,617.6,28.488508601038827
STA.DE_DEHE013,DE,181.0,urban,background,1897.7,22.084325904578662
STA.DE_DEHH008,DE,15.0,urban,background,2585.7,24.221736660879337
STA.DE_DEHH015,DE,4.0,urban,industrial,2585.7,32.35127725122676
STA.DE_DEHH016,DE,5.0,urban,industrial,2585.7,23.671725884689387
STA.DE_DEHH026,DE,20.0,urban,traffic,2585.7,45.455826506641436
STA.DE_DEMV020,DE,1.0,urban,traffic,1159.2,36.311087837135
STA.DE_DEMV019,DE,17.0,urban,background,63.6,9.849489817808497
STA.DE_DEMV017,DE,25.0,rural,background,45.6,8.207457764461099
STA.DE_DEMV012,DE,17.0,rural,background,60.7,8.060552574426582
STA.DE_DEMV007,DE,5.0,suburban,background,1159.2,9.937637182377095
STA.DE_DEMV004,DE,17.0,rural,background,63.6,6.591002028879589
STA.DE_DEMV003,DE,15.0,urban,traffic,50.8,21.18670113398024
STA.DE_DEHH081,DE,6.0,urban,background,2585.7,30.897211392487286
STA.DE_DEMV022,DE,9.0,urban,traffic,1159.2,27.806380893721517
STA.DE_DEHH079,DE,25.0,urban,background,2585.7,29.03443247600842
STA.DE_DEHH072,DE,0.0,urban,industrial,2585.7,21.030187228421862
STA.DE_DEHH070,DE,25.0,urban,traffic,2585.7,46.19339313274643
STA.DE_DEHH068,DE,12.0,urban,traffic,2585.7,55.333252721997006
STA.DE_DEHH064,DE,16.0,urban,traffic,2585.7,43.90422904574229
STA.DE_DEHH059,DE,3.0,urban,background,2585.7,24.81887762048212
STA.DE_DEHH050,DE,3.0,suburban,background,2585.7,17.01240051895232
STA.DE_DEHH047,DE,31.0,suburban,background,2585.7,16.770657348182294
STA.DE_DEHH033,DE,13.0,urban,background,2585.7,21.920629886661498
STA.DE_DEHH073,DE,5.0,rural-nearcity,industrial,2585.7,20.19986768941169
STA-SK0006R,SK,345.0,rural,background,92.1,2.9595117220527696
STA.DE_DENW079,DE,50.0,suburban,background,2154.0,27.830080867049976
STA.DE_DENW094,DE,200.0,urban,background,790.3,20.27235034907948
STA.DE_DESN051,DE,246.0,rural-nearcity,background,168.8,13.915869478329945
STA.DE_DESN045,DE,230.0,suburban,background,124.2,13.245383919767495
STA.DE_DESN025,DE,110.0,urban,traffic,1996.3,38.23212045574713
STA.DE_DESN024,DE,540.0,urban,background,162.8,12.009614362318956
STA.DE_DESN020,DE,210.0,urban,traffic,124.2,21.895138266022872
STA.DE_DESN019,DE,233.0,urban,background,335.9,20.856716373066725
STA.DE_DESN017,DE,393.0,urban,background,145.4,22.69048474065153
STA.DE_DESN006,DE,145.0,urban,traffic,160.5,19.410638010712482
STA.DE_DESN004,DE,203.0,urban,background,131.0,16.04067535850724
STA.DE_DESN001,DE,545.0,urban,background,186.2,19.982904962766305
STA.DE_DESL030,DE,260.0,urban,traffic,531.0,28.4443194130444
STA.DE_DESL019,DE,339.0,rural-regional,background,426.9,8.829905829734727
STA.DE_DESL017,DE,189.0,urban,background,802.7,17.935052508009132
STA.DE_DESL013,DE,181.0,suburban,background,426.9,20.671254575111035
STA.DE_DESL003,DE,185.0,urban,industrial,426.9,17.456732578580134
STA.DE_DESH058,DE,37.0,urban,background,160.7,12.255665027038852
STA.DE_DESN052,DE,877.0,rural-regional,background,149.2,8.027286745839374
STA.DE_DESN059,DE,115.0,urban,background,1996.3,16.14476984421132
STA.DE_DESN061,DE,112.0,urban,traffic,1706.4,28.8615029243989
STA.DE_DESN074,DE,785.0,rural-regional,background,145.4,8.72341345994803
STA.DE_DEST066,DE,71.0,urban,background,66.4,12.751606060162489
STA.DE_DEST050,DE,116.0,urban,background,1785.2,19.45268511999001
STA.DE_DEST044,DE,120.0,urban,background,102.7,14.930270680368713
STA.DE_DEST039,DE,1130.0,rural-remote,background,102.7,6.368170101339616
STA.DE_DEST029,DE,60.0,suburban,background,136.2,18.527866478118398
STA.DE_DEST015,DE,75.0,suburban,industrial,113.2,14.514433958619248
STA.DE_DEST011,DE,235.0,urban,background,102.7,14.60196822309118
STA.DE_DEST002,DE,47.0,suburban,background,57.7,14.890526557552883
STA.DE_DESH057,DE,30.0,urban,background,2117.5,15.919312165799456
STA.DE_DESN104,DE,318.0,urban,background,1117.9,13.019877590108962
STA.DE_DESN092,DE,112.0,urban,background,1706.4,19.25754664427684
STA.DE_DESN091,DE,267.0,urban,traffic,335.9,26.157527598828192
STA.DE_DESN084,DE,150.0,urban,traffic,1706.4,39.74053536371128
STA.DE_DESN083,DE,327.0,urban,traffic,1117.9,34.57730850070928
STA.DE_DESN079,DE,148.0,rural-regional,background,124.2,9.567929167618152
STA.DE_DESN077,DE,113.0,urban,traffic,1996.3,42.17301594750403
STA.DE_DESN076,DE,313.0,rural-remote,background,99.0,9.099160424042523
STA.DE_DESN075,DE,343.0,urban,traffic,162.8,23.558839050501668
STA.DE_DESN093,DE,430.0,rural-regional,background,162.8,10.131897254969818
STA.DE_DESH055,DE,13.0,urban,traffic,1140.8,31.599707373602786
STA.DE_DESH052,DE,18.0,urban,traffic,2117.5,60.355856582246936
STA.DE_DENW337,DE,83.0,rural-nearcity,industrial,795.4,24.80441255980337
STA.DE_DENW329,DE,112.0,rural,industrial,281.9,23.544312881250853
STA.DE_DENW259,DE,65.0,urban,traffic,1540.1,32.97347914968507
STA.DE_DENW212,DE,55.0,urban,traffic,2791.3,41.88760402763138
STA.DE_DENW211,DE,53.0,urban,traffic,2791.3,58.877570293334934
STA.DE_DENW200,DE,137.0,urban,traffic,1286.4,34.20411039998217
STA.DE_DENW182,DE,78.0,rural-nearcity,industrial,669.5,22.201777633225454
STA.DE_DENW181,DE,315.0,urban,industrial,229.2,19.170825598413515
STA.DE_DENW179,DE,118.0,urban,background,726.3,25.273551910896487
STA.DE_DENW133,DE,112.0,urban,traffic,1184.1,50.39820542792535
STA.DE_DENW116,DE,34.0,suburban,industrial,1680.4,31.39351245963058
STA.DE_DENW101,DE,79.0,urban,traffic,2095.7,37.292514568855275
STA.DE_DENW100,DE,55.0,urban,traffic,1540.1,25.71661478150159
STA.DE_DENW096,DE,83.0,suburban,background,1540.1,26.66455802001813
STA.DE_DENW338,DE,24.0,urban,industrial,2328.7,34.69679677716918
STA.DE_DENW355,DE,49.0,urban,traffic,2154.0,43.3696711012214
STA.DE_DENW381,DE,30.0,urban,background,795.4,35.35261194234169
STA.DE_DENW382,DE,28.0,urban,background,2328.7,31.510137592435843
STA.DE_DESH035,DE,0.0,urban,background,95.4,22.87844086047009
STA.DE_DESH030,DE,26.0,urban,traffic,206.6,39.48283039740371
STA.DE_DESH027,DE,8.0,urban,traffic,2117.5,38.91712692008155
STA.DE_DESH025,DE,11.0,urban,traffic,129.4,35.1211165901882
STA.DE_DESH023,DE,12.0,urban,background,1140.8,14.616051038506178
STA.DE_DESH008,DE,45.0,rural-regional,background,130.2,11.052187505919902
STA.DE_DERP047,DE,131.0,suburban,industrial,967.8,18.69948158616347
STA.DE_DERP046,DE,61.0,urban,traffic,293.7,26.742482116457484
STA.DE_DESH053,DE,6.0,urban,traffic,1140.8,26.390294235842248
STA.DE_DERP045,DE,70.0,urban,traffic,1139.3,41.82946295124543
STA.DE_DERP024,DE,68.0,urban,traffic,1139.3,34.33877447341291
STA.DE_DERP021,DE,65.0,urban,background,293.7,22.728873915721184
STA.DE_DERP020,DE,140.0,urban,traffic,967.8,29.652837419878512
STA.DE_DERP016,DE,480.0,rural,background,200.5,7.236646955577822
STA.DE_DERP015,DE,680.0,rural,background,60.5,6.250749385554137
STA.DE_DERP014,DE,650.0,rural,background,104.0,6.492187827930057
STA.DE_DERP013,DE,460.0,rural,background,123.1,7.384704825617861
STA.DE_DENW383,DE,113.0,urban,traffic,1286.4,40.84837595581624
STA.DE_DERP028,DE,540.0,rural,background,204.2,8.394816060199455
STA.IT1802A,IT,472.0,urban,traffic,55.3,20.04305618478428
STA-SK0004R,SK,808.0,rural,background,92.1,4.4238948678586105
STA-SK0002A,SK,136.0,urban,traffic,324.2,41.42415756467936
STA-FR15018,FR,286.0,urban,background,161.6,16.480816743224665
STA-FR15013,FR,267.0,suburban,background,161.6,14.718910899417489
STA-FR14051,FR,160.0,urban,background,51.6,15.40725676489307
STA-FR14042,FR,151.0,urban,background,27.7,9.764389205986573
STA-FR14033,FR,119.0,urban,background,52.0,12.560647495222067
STA-FR14031,FR,109.0,urban,background,52.0,16.205637704558686
STA-FR14029,FR,101.0,suburban,background,69.6,10.801831754636568
STA-FR14028,FR,74.0,urban,traffic,69.6,27.09859576049264
STA-FR14022,FR,86.0,suburban,background,69.6,13.25079868105708
STA-FR14012,FR,96.0,urban,background,69.6,16.959019650214085
STA-FR14011,FR,80.0,urban,traffic,69.6,43.56736829471218
STA-FR14010,FR,91.0,suburban,background,69.6,14.159790467917187
STA-FR14008,FR,394.0,rural-remote,background,51.6,5.9516378324316035
STA-FR11034,FR,31.0,urban,traffic,453.4,28.445113384123406
STA-FR15038,FR,219.0,urban,background,161.6,23.569231655774132
STA-FR11026,FR,24.0,suburban,background,453.4,17.763727215767194
STA-FR15039,FR,225.0,urban,traffic,161.6,40.238040737821024
STA-FR15045,FR,310.0,suburban,background,161.6,10.817135311935044
STA-FR19010,FR,30.0,urban,background,157.3,16.560952816811632
STA-FR19008,FR,29.0,rural-remote,background,157.3,4.2761946213551525
STA-FR19007,FR,27.0,urban,traffic,157.3,32.04889066413427
STA-FR19002,FR,28.0,urban,traffic,157.3,21.026961530374074
STA-FR18089,FR,72.0,urban,traffic,140.8,27.927664473827626
STA-FR18053,FR,28.0,urban,background,93.0,19.525447973533247
STA-FR18043,FR,34.0,urban,background,140.8,21.87640487897743
STA-FR18042,FR,95.0,urban,background,71.8,19.48906543899247
STA-FR18035,FR,30.0,suburban,background,93.0,13.150692894360306
STA-FR18019,FR,28.0,suburban,background,140.8,21.27780143993019
STA-FR16069,FR,255.0,urban,traffic,217.6,34.55308203110449
STA-FR16066,FR,267.0,urban,background,217.6,16.11176201025858
STA-FR16060,FR,247.0,suburban,background,217.6,19.276603335521017
STA-FR16059,FR,218.0,rural-nearcity,industrial,217.6,21.948763732651106
STA-FR16057,FR,236.0,urban,background,217.6,23.02855826456933
STA-FR15048,FR,260.0,suburban,background,161.6,14.770866228386545
STA-FR15046,FR,218.0,urban,traffic,161.6,43.45472308544456
STA-FR15043,FR,219.0,urban,background,161.6,19.728487063886853
STA-FR11025,FR,25.0,urban,background,453.4,28.824368044871086
STA-FR11007,FR,20.0,urban,traffic,453.4,31.208464563237534
STA-FR10041,FR,12.0,urban,background,218.6,14.785451214497314
STA-FR07032,FR,350.0,urban,background,82.2,13.952409772558243
STA-FR07009,FR,390.0,urban,background,82.2,19.245587894757048
STA-FR07004,FR,340.0,urban,background,82.2,18.470860999413787
STA-FR06133,FR,151.0,rural-nearcity,background,453.4,8.008335434808034
STA-FR06011,FR,31.0,suburban,background,453.4,16.66819733551631
STA-FR06007,FR,133.0,urban,background,453.4,14.238184452037954
STA-FR06006,FR,21.0,urban,traffic,453.4,32.38417864881277
STA-FR06003,FR,28.0,urban,background,453.4,16.02646295078339
STA-FR06001,FR,43.0,urban,background,453.4,18.997322344592053
STA-FR05087,FR,10.0,rural-regional,background,199.5,9.521085591416147
STA-FR05084,FR,35.0,urban,industrial,199.5,11.050366884744324
STA-FR04329,FR,49.0,urban,traffic,21043.6,67.34988659091084
STA-FR04319,FR,65.0,suburban,background,6979.0,27.135952185501925
STA-FR04156,FR,51.0,urban,background,6979.0,29.606896977966947
STA-FR04135,FR,44.0,urban,traffic,21043.6,42.063925359733936
STA-FR04101,FR,74.0,urban,background,5773.6,27.930464713833622
STA-FR07034,FR,360.0,urban,traffic,82.2,35.19234285336686
STA-FR07039,FR,412.0,urban,traffic,82.2,30.15374157060665
STA-FR07051,FR,344.0,suburban,background,82.2,12.531552834498155
STA-FR07053,FR,354.0,urban,traffic,82.2,34.995534580216365
STA-FR10029,FR,3.0,suburban,background,453.4,15.515148963439453
STA-FR10017,FR,4.0,urban,background,453.4,19.006836188056774
STA-FR09404,FR,110.0,urban,background,62.4,19.504512569688824
STA-FR09403,FR,77.0,urban,traffic,62.4,34.85380542302008
STA-FR09402,FR,111.0,urban,traffic,62.4,33.34186863418929
STA-FR19061,FR,90.0,urban,background,85.8,10.96406051122185
STA-FR09399,FR,27.0,urban,traffic,61.9,28.405660623184772
STA-FR09106,FR,62.0,urban,traffic,58.8,31.036205511854906
STA-FR09103,FR,83.0,urban,background,58.8,15.322203153794328
STA-FR09019,FR,48.0,urban,background,61.9,12.37440614481486
STA-FR09016,FR,51.0,suburban,background,58.8,10.244484105232614
STA-FR09015,FR,119.0,suburban,background,62.4,10.75998367767106
STA-FR07060,FR,519.0,suburban,background,82.2,9.722024716819307
STA-FR07059,FR,257.0,urban,background,45.6,13.589557275203852
STA-FR09302,FR,93.0,rural-regional,background,61.9,2.5477589213493275
STA-FR20013,FR,163.0,suburban,traffic,576.2,60.568241132787854
STA-FR30019,FR,325.0,urban,background,61.7,13.297826083468811
STA-FR30016,FR,210.0,urban,traffic,139.6,26.52399038641804
STA-FR29441,FR,498.0,urban,traffic,160.6,31.67459120594225
STA-FR29439,FR,520.0,suburban,background,160.6,14.09338058412713
STA-FR29429,FR,259.0,suburban,traffic,160.6,35.050826252860915
STA-FR29426,FR,366.0,urban,background,160.6,24.79828296350733
STA-FR29424,FR,552.0,urban,background,160.6,17.704046173104356
STA-FR29423,FR,259.0,urban,background,160.6,17.879073753000576
STA-FR28022,FR,90.0,suburban,traffic,218.6,15.334907745563346
STA-FR28010,FR,31.0,suburban,background,218.6,17.15129994824627
STA-FR27010,FR,520.0,rural-regional,background,161.6,5.076315453870032
STA-FR27008,FR,153.0,suburban,traffic,161.6,40.290370195757134
STA-FR27007,FR,227.0,urban,background,161.6,13.412865052082074
STA-FR27005,FR,136.0,suburban,background,161.6,12.980715588628259
STA-FR27003,FR,152.0,suburban,background,161.6,14.581704344279421
