idx,AirQualityStation,no2,img_path,s5p_path,date_str
127,06-079-4002,5.025643137391307,06-079-4002/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-079-4002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
128,06-079-4002,4.125624409655171,06-079-4002/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-079-4002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
129,06-079-4002,1.5208716364835164,06-079-4002/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-079-4002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
130,06-079-4002,2.0790446117391306,06-079-4002/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-079-4002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
131,06-079-4002,4.220998049130434,06-079-4002/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-079-4002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
132,06-025-0005,,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
133,06-025-0005,,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
134,06-025-0005,,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
135,06-025-0005,,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
136,06-025-0005,20.923442204090904,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
137,06-025-0005,12.38970364551725,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
138,06-025-0005,12.499116555164829,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
139,06-025-0005,24.797759715348832,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
140,06-025-0005,23.864339558241745,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
141,06-025-0005,10.166517773186817,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
142,06-025-0005,14.2063557073913,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
143,06-025-0005,31.43265345397592,06-025-0005/S2A_MSIL2A_20210818T181921_N0301_R127_T11SPS_20210818T224339.npy,06-025-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
144,06-081-1001,24.446303264,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
145,06-081-1001,12.06145569538462,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
146,06-081-1001,13.602238203478258,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
147,06-081-1001,28.81852796956522,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
148,06-081-1001,19.94298499955555,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
149,06-081-1001,10.553843203076925,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
150,06-081-1001,11.25633778869565,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
151,06-081-1001,26.22163316869565,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
152,06-081-1001,20.078995794725284,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
153,06-081-1001,6.349660871208791,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
154,06-081-1001,9.548978393043477,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
155,06-081-1001,25.4826906473913,06-081-1001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-081-1001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
156,06-083-1013,,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
157,06-083-1013,,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
158,06-083-1013,,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
159,06-083-1013,,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
160,06-083-1013,0.30561967244444443,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
161,06-083-1013,-0.112885570989011,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
162,06-083-1013,-0.3632923906666666,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
163,06-083-1013,0.22246232177777772,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
164,06-083-1013,0.09041108,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
165,06-083-1013,0.8238420066666664,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
166,06-083-1013,-0.3608397108196724,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
167,06-083-1013,2.57524375032967,06-083-1013/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1013/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
168,32-003-0561,,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
169,32-003-0561,,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
170,32-003-0561,,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
171,32-003-0561,,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
172,32-003-0561,33.01174711644443,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
173,32-003-0561,19.97068523472528,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
174,32-003-0561,27.28197339913044,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
175,32-003-0561,43.63891309260868,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
176,32-003-0561,35.70486928483517,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
177,32-003-0561,18.834203790329667,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
178,32-003-0561,28.17283115956521,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
179,32-003-0561,44.36473258043477,32-003-0561/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0561/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
180,06-037-1201,31.076325823555536,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
181,06-037-1201,15.623072083516474,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
182,06-037-1201,16.546583303913042,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
183,06-037-1201,28.222584194782623,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
184,06-037-1201,22.35282692444445,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
185,06-037-1201,13.191077577582414,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
186,06-037-1201,16.496596392608698,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
187,06-037-1201,28.391947509565224,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
188,06-037-1201,23.731877629890104,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
189,06-037-1201,10.110887022716053,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
190,06-037-1201,16.632259297391304,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
191,06-037-1201,29.440898332173923,06-037-1201/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1201/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
192,06-085-0005,28.18506120666666,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
193,06-085-0005,13.142270050549453,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
194,06-085-0005,14.91653539347826,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
195,06-085-0005,34.60123803391305,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
196,06-085-0005,22.838256011685395,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
197,06-085-0005,13.108436950769224,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
198,06-085-0005,13.023069627826088,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
199,06-085-0005,31.173408143043485,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
200,06-085-0005,24.68739878593407,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
201,06-085-0005,7.78516730637363,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
202,06-085-0005,10.891210421304347,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
203,06-085-0005,29.366145690434784,06-085-0005/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-085-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
204,06-073-1014,,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
205,06-073-1014,,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
206,06-073-1014,,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
207,06-073-1014,,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
208,06-073-1014,13.219243621647054,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
209,06-073-1014,7.7567928384999965,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
210,06-073-1014,10.56869713652174,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
211,06-073-1014,22.29656957739131,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
212,06-073-1014,17.930851998666657,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
213,06-073-1014,7.8285760725274685,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
214,06-073-1014,12.13650887304348,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
215,06-073-1014,23.302723569130432,06-073-1014/S2A_MSIL2A_20210920T183041_N0301_R027_T11SNS_20210920T230838.npy,06-073-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
216,06-073-1008,,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
217,06-073-1008,,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
218,06-073-1008,,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
219,06-073-1008,,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
220,06-073-1008,11.052418480000002,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
221,06-073-1008,5.192495976703298,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
222,06-073-1008,4.8514298517391286,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
223,06-073-1008,15.90315489782609,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
224,06-073-1008,12.766063173483145,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
225,06-073-1008,5.339619963076924,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
226,06-073-1008,6.9229557413333325,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
227,06-073-1008,18.08691234217391,06-073-1008/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
228,06-065-8001,34.43886705033707,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
229,06-065-8001,17.31604803076923,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
230,06-065-8001,19.914838324347826,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
231,06-065-8001,36.57911602434783,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
232,06-065-8001,27.81747389333333,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
233,06-065-8001,16.898646618181818,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
234,06-065-8001,20.300194491739138,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
235,06-065-8001,37.6155302202174,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
236,06-065-8001,29.48213732637362,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
237,06-065-8001,15.666515846593404,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
238,06-065-8001,23.13007651910111,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
239,06-065-8001,38.21269695169398,06-065-8001/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-8001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
240,06-041-0001,22.884953738666677,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
241,06-041-0001,10.435461131868133,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
242,06-041-0001,9.607018427391305,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
243,06-041-0001,25.565241447391305,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
244,06-041-0001,18.078273222222226,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
245,06-041-0001,9.35729088307692,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
246,06-041-0001,8.825935889999998,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
247,06-041-0001,25.2258854712088,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
248,06-041-0001,18.52099568703296,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
249,06-041-0001,6.683215863296706,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
250,06-041-0001,7.944727760869562,06-041-0001/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-041-0001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
